sales,date,product
1548.0,2020-03-24,pink morsel
1662.0,2020-03-24,pink morsel
1740.0,2020-03-24,pink morsel
1572.0,2020-03-24,pink morsel
1779.0,2020-03-25,pink morsel
1770.0,2020-03-25,pink morsel
1623.0,2020-03-25,pink morsel
1575.0,2020-03-25,pink morsel
1785.0,2020-03-26,pink morsel
1671.0,2020-03-26,pink morsel
1749.0,2020-03-26,pink morsel
1791.0,2020-03-26,pink morsel
1713.0,2020-03-27,pink morsel
1623.0,2020-03-27,pink morsel
1605.0,2020-03-27,pink morsel
1566.0,2020-03-27,pink morsel
1569.0,2020-03-28,pink morsel
1605.0,2020-03-28,pink morsel
1728.0,2020-03-28,pink morsel
1665.0,2020-03-28,pink morsel
1782.0,2020-03-29,pink morsel
1800.0,2020-03-29,pink morsel
1518.0,2020-03-29,pink morsel
1800.0,2020-03-29,pink morsel
1515.0,2020-03-30,pink morsel
1764.0,2020-03-30,pink morsel
1632.0,2020-03-30,pink morsel
1608.0,2020-03-30,pink morsel
1794.0,2020-03-31,pink morsel
1635.0,2020-03-31,pink morsel
1572.0,2020-03-31,pink morsel
1629.0,2020-03-31,pink morsel
1557.0,2020-04-01,pink morsel
1536.0,2020-04-01,pink morsel
1587.0,2020-04-01,pink morsel
1728.0,2020-04-01,pink morsel
1779.0,2020-04-02,pink morsel
1773.0,2020-04-02,pink morsel
1794.0,2020-04-02,pink morsel
1503.0,2020-04-02,pink morsel
1767.0,2020-04-03,pink morsel
1743.0,2020-04-03,pink morsel
1560.0,2020-04-03,pink morsel
1746.0,2020-04-03,pink morsel
1731.0,2020-04-04,pink morsel
1692.0,2020-04-04,pink morsel
1722.0,2020-04-04,pink morsel
1563.0,2020-04-04,pink morsel
1797.0,2020-04-05,pink morsel
1755.0,2020-04-05,pink morsel
1611.0,2020-04-05,pink morsel
1635.0,2020-04-05,pink morsel
1752.0,2020-04-06,pink morsel
1749.0,2020-04-06,pink morsel
1782.0,2020-04-06,pink morsel
1521.0,2020-04-06,pink morsel
1752.0,2020-04-07,pink morsel
1686.0,2020-04-07,pink morsel
1500.0,2020-04-07,pink morsel
1785.0,2020-04-07,pink morsel
1611.0,2020-04-08,pink morsel
1794.0,2020-04-08,pink morsel
1734.0,2020-04-08,pink morsel
1659.0,2020-04-08,pink morsel
1650.0,2020-04-09,pink morsel
1587.0,2020-04-09,pink morsel
1629.0,2020-04-09,pink morsel
1506.0,2020-04-09,pink morsel
1794.0,2020-04-10,pink morsel
1551.0,2020-04-10,pink morsel
1503.0,2020-04-10,pink morsel
1776.0,2020-04-10,pink morsel
1659.0,2020-04-11,pink morsel
1590.0,2020-04-11,pink morsel
1515.0,2020-04-11,pink morsel
1506.0,2020-04-11,pink morsel
1722.0,2020-04-12,pink morsel
1512.0,2020-04-12,pink morsel
1773.0,2020-04-12,pink morsel
1635.0,2020-04-12,pink morsel
1548.0,2020-04-13,pink morsel
1692.0,2020-04-13,pink morsel
1698.0,2020-04-13,pink morsel
1755.0,2020-04-13,pink morsel
1521.0,2020-04-14,pink morsel
1593.0,2020-04-14,pink morsel
1644.0,2020-04-14,pink morsel
1587.0,2020-04-14,pink morsel
1800.0,2020-04-15,pink morsel
1788.0,2020-04-15,pink morsel
1764.0,2020-04-15,pink morsel
1650.0,2020-04-15,pink morsel
1704.0,2020-04-16,pink morsel
1659.0,2020-04-16,pink morsel
1644.0,2020-04-16,pink morsel
1500.0,2020-04-16,pink morsel
1734.0,2020-04-17,pink morsel
1617.0,2020-04-17,pink morsel
1584.0,2020-04-17,pink morsel
1569.0,2020-04-17,pink morsel
1623.0,2020-04-18,pink morsel
1500.0,2020-04-18,pink morsel
1578.0,2020-04-18,pink morsel
1590.0,2020-04-18,pink morsel
1761.0,2020-04-19,pink morsel
1728.0,2020-04-19,pink morsel
1716.0,2020-04-19,pink morsel
1704.0,2020-04-19,pink morsel
1665.0,2020-04-20,pink morsel
1515.0,2020-04-20,pink morsel
1725.0,2020-04-20,pink morsel
1695.0,2020-04-20,pink morsel
1755.0,2020-04-21,pink morsel
1521.0,2020-04-21,pink morsel
1629.0,2020-04-21,pink morsel
1686.0,2020-04-21,pink morsel
1614.0,2020-04-22,pink morsel
1614.0,2020-04-22,pink morsel
1569.0,2020-04-22,pink morsel
1527.0,2020-04-22,pink morsel
1764.0,2020-04-23,pink morsel
1524.0,2020-04-23,pink morsel
1611.0,2020-04-23,pink morsel
1785.0,2020-04-23,pink morsel
1716.0,2020-04-24,pink morsel
1692.0,2020-04-24,pink morsel
1506.0,2020-04-24,pink morsel
1533.0,2020-04-24,pink morsel
1638.0,2020-04-25,pink morsel
1638.0,2020-04-25,pink morsel
1755.0,2020-04-25,pink morsel
1545.0,2020-04-25,pink morsel
1512.0,2020-04-26,pink morsel
1593.0,2020-04-26,pink morsel
1674.0,2020-04-26,pink morsel
1719.0,2020-04-26,pink morsel
1530.0,2020-04-27,pink morsel
1593.0,2020-04-27,pink morsel
1641.0,2020-04-27,pink morsel
1575.0,2020-04-27,pink morsel
1788.0,2020-04-28,pink morsel
1749.0,2020-04-28,pink morsel
1581.0,2020-04-28,pink morsel
1524.0,2020-04-28,pink morsel
1680.0,2020-04-29,pink morsel
1674.0,2020-04-29,pink morsel
1773.0,2020-04-29,pink morsel
1674.0,2020-04-29,pink morsel
1779.0,2020-04-30,pink morsel
1569.0,2020-04-30,pink morsel
1590.0,2020-04-30,pink morsel
1689.0,2020-04-30,pink morsel
1755.0,2020-05-01,pink morsel
1752.0,2020-05-01,pink morsel
1641.0,2020-05-01,pink morsel
1605.0,2020-05-01,pink morsel
1587.0,2020-05-02,pink morsel
1521.0,2020-05-02,pink morsel
1605.0,2020-05-02,pink morsel
1557.0,2020-05-02,pink morsel
1680.0,2020-05-03,pink morsel
1566.0,2020-05-03,pink morsel
1719.0,2020-05-03,pink morsel
1563.0,2020-05-03,pink morsel
1569.0,2020-05-04,pink morsel
1608.0,2020-05-04,pink morsel
1578.0,2020-05-04,pink morsel
1641.0,2020-05-04,pink morsel
1587.0,2020-05-05,pink morsel
1674.0,2020-05-05,pink morsel
1500.0,2020-05-05,pink morsel
1686.0,2020-05-05,pink morsel
1521.0,2020-05-06,pink morsel
1683.0,2020-05-06,pink morsel
1767.0,2020-05-06,pink morsel
1776.0,2020-05-06,pink morsel
1557.0,2020-05-07,pink morsel
1623.0,2020-05-07,pink morsel
1557.0,2020-05-07,pink morsel
1746.0,2020-05-07,pink morsel
1680.0,2020-05-08,pink morsel
1587.0,2020-05-08,pink morsel
1695.0,2020-05-08,pink morsel
1629.0,2020-05-08,pink morsel
1674.0,2020-05-09,pink morsel
1620.0,2020-05-09,pink morsel
1560.0,2020-05-09,pink morsel
1590.0,2020-05-09,pink morsel
1623.0,2020-05-10,pink morsel
1689.0,2020-05-10,pink morsel
1656.0,2020-05-10,pink morsel
1695.0,2020-05-10,pink morsel
1674.0,2020-05-11,pink morsel
1554.0,2020-05-11,pink morsel
1680.0,2020-05-11,pink morsel
1575.0,2020-05-11,pink morsel
1500.0,2020-05-12,pink morsel
1791.0,2020-05-12,pink morsel
1614.0,2020-05-12,pink morsel
1695.0,2020-05-12,pink morsel
1767.0,2020-05-13,pink morsel
1725.0,2020-05-13,pink morsel
1701.0,2020-05-13,pink morsel
1629.0,2020-05-13,pink morsel
1656.0,2020-05-14,pink morsel
1713.0,2020-05-14,pink morsel
1737.0,2020-05-14,pink morsel
1671.0,2020-05-14,pink morsel
1533.0,2020-05-15,pink morsel
1644.0,2020-05-15,pink morsel
1560.0,2020-05-15,pink morsel
1740.0,2020-05-15,pink morsel
1767.0,2020-05-16,pink morsel
1791.0,2020-05-16,pink morsel
1509.0,2020-05-16,pink morsel
1614.0,2020-05-16,pink morsel
1566.0,2020-05-17,pink morsel
1758.0,2020-05-17,pink morsel
1668.0,2020-05-17,pink morsel
1707.0,2020-05-17,pink morsel
1638.0,2020-05-18,pink morsel
1596.0,2020-05-18,pink morsel
1767.0,2020-05-18,pink morsel
1683.0,2020-05-18,pink morsel
1641.0,2020-05-19,pink morsel
1713.0,2020-05-19,pink morsel
1515.0,2020-05-19,pink morsel
1602.0,2020-05-19,pink morsel
1575.0,2020-05-20,pink morsel
1791.0,2020-05-20,pink morsel
1545.0,2020-05-20,pink morsel
1686.0,2020-05-20,pink morsel
1587.0,2020-05-21,pink morsel
1791.0,2020-05-21,pink morsel
1653.0,2020-05-21,pink morsel
1671.0,2020-05-21,pink morsel
1542.0,2020-05-22,pink morsel
1686.0,2020-05-22,pink morsel
1569.0,2020-05-22,pink morsel
1518.0,2020-05-22,pink morsel
1620.0,2020-05-23,pink morsel
1536.0,2020-05-23,pink morsel
1713.0,2020-05-23,pink morsel
1788.0,2020-05-23,pink morsel
1773.0,2020-05-24,pink morsel
1785.0,2020-05-24,pink morsel
1509.0,2020-05-24,pink morsel
1713.0,2020-05-24,pink morsel
1536.0,2020-05-25,pink morsel
1704.0,2020-05-25,pink morsel
1563.0,2020-05-25,pink morsel
1539.0,2020-05-25,pink morsel
1545.0,2020-05-26,pink morsel
1530.0,2020-05-26,pink morsel
1758.0,2020-05-26,pink morsel
1656.0,2020-05-26,pink morsel
1563.0,2020-05-27,pink morsel
1758.0,2020-05-27,pink morsel
1656.0,2020-05-27,pink morsel
1707.0,2020-05-27,pink morsel
1581.0,2020-05-28,pink morsel
1569.0,2020-05-28,pink morsel
1533.0,2020-05-28,pink morsel
1566.0,2020-05-28,pink morsel
1722.0,2020-05-29,pink morsel
1602.0,2020-05-29,pink morsel
1698.0,2020-05-29,pink morsel
1566.0,2020-05-29,pink morsel
1599.0,2020-05-30,pink morsel
1788.0,2020-05-30,pink morsel
1743.0,2020-05-30,pink morsel
1647.0,2020-05-30,pink morsel
1566.0,2020-05-31,pink morsel
1608.0,2020-05-31,pink morsel
1791.0,2020-05-31,pink morsel
1764.0,2020-05-31,pink morsel
1752.0,2020-06-01,pink morsel
1608.0,2020-06-01,pink morsel
1554.0,2020-06-01,pink morsel
1710.0,2020-06-01,pink morsel
1677.0,2020-06-02,pink morsel
1794.0,2020-06-02,pink morsel
1800.0,2020-06-02,pink morsel
1767.0,2020-06-02,pink morsel
1782.0,2020-06-03,pink morsel
1584.0,2020-06-03,pink morsel
1545.0,2020-06-03,pink morsel
1617.0,2020-06-03,pink morsel
1644.0,2020-06-04,pink morsel
1527.0,2020-06-04,pink morsel
1707.0,2020-06-04,pink morsel
1773.0,2020-06-04,pink morsel
1587.0,2020-06-05,pink morsel
1632.0,2020-06-05,pink morsel
1569.0,2020-06-05,pink morsel
1566.0,2020-06-05,pink morsel
1683.0,2020-06-06,pink morsel
1689.0,2020-06-06,pink morsel
1704.0,2020-06-06,pink morsel
1749.0,2020-06-06,pink morsel
1620.0,2020-06-07,pink morsel
1650.0,2020-06-07,pink morsel
1743.0,2020-06-07,pink morsel
1674.0,2020-06-07,pink morsel
1527.0,2020-06-08,pink morsel
1638.0,2020-06-08,pink morsel
1584.0,2020-06-08,pink morsel
1695.0,2020-06-08,pink morsel
1503.0,2020-06-09,pink morsel
1569.0,2020-06-09,pink morsel
1572.0,2020-06-09,pink morsel
1593.0,2020-06-09,pink morsel
1761.0,2020-06-10,pink morsel
1512.0,2020-06-10,pink morsel
1617.0,2020-06-10,pink morsel
1593.0,2020-06-10,pink morsel
1590.0,2020-06-11,pink morsel
1611.0,2020-06-11,pink morsel
1719.0,2020-06-11,pink morsel
1719.0,2020-06-11,pink morsel
1512.0,2020-06-12,pink morsel
1776.0,2020-06-12,pink morsel
1575.0,2020-06-12,pink morsel
1746.0,2020-06-12,pink morsel
1581.0,2020-06-13,pink morsel
1689.0,2020-06-13,pink morsel
1776.0,2020-06-13,pink morsel
1560.0,2020-06-13,pink morsel
1734.0,2020-06-14,pink morsel
1788.0,2020-06-14,pink morsel
1743.0,2020-06-14,pink morsel
1719.0,2020-06-14,pink morsel
1542.0,2020-06-15,pink morsel
1758.0,2020-06-15,pink morsel
1674.0,2020-06-15,pink morsel
1584.0,2020-06-15,pink morsel
1668.0,2020-06-16,pink morsel
1620.0,2020-06-16,pink morsel
1695.0,2020-06-16,pink morsel
1638.0,2020-06-16,pink morsel
1554.0,2020-06-17,pink morsel
1659.0,2020-06-17,pink morsel
1734.0,2020-06-17,pink morsel
1527.0,2020-06-17,pink morsel
1611.0,2020-06-18,pink morsel
1734.0,2020-06-18,pink morsel
1743.0,2020-06-18,pink morsel
1557.0,2020-06-18,pink morsel
1800.0,2020-06-19,pink morsel
1536.0,2020-06-19,pink morsel
1578.0,2020-06-19,pink morsel
1515.0,2020-06-19,pink morsel
1647.0,2020-06-20,pink morsel
1641.0,2020-06-20,pink morsel
1614.0,2020-06-20,pink morsel
1518.0,2020-06-20,pink morsel
1755.0,2020-06-21,pink morsel
1620.0,2020-06-21,pink morsel
1725.0,2020-06-21,pink morsel
1668.0,2020-06-21,pink morsel
1761.0,2020-06-22,pink morsel
1542.0,2020-06-22,pink morsel
1539.0,2020-06-22,pink morsel
1524.0,2020-06-22,pink morsel
1767.0,2020-06-23,pink morsel
1581.0,2020-06-23,pink morsel
1770.0,2020-06-23,pink morsel
1758.0,2020-06-23,pink morsel
1617.0,2020-06-24,pink morsel
1518.0,2020-06-24,pink morsel
1791.0,2020-06-24,pink morsel
1695.0,2020-06-24,pink morsel
1503.0,2020-06-25,pink morsel
1794.0,2020-06-25,pink morsel
1638.0,2020-06-25,pink morsel
1536.0,2020-06-25,pink morsel
1707.0,2020-06-26,pink morsel
1578.0,2020-06-26,pink morsel
1719.0,2020-06-26,pink morsel
1728.0,2020-06-26,pink morsel
1644.0,2020-06-27,pink morsel
1527.0,2020-06-27,pink morsel
1578.0,2020-06-27,pink morsel
1623.0,2020-06-27,pink morsel
1608.0,2020-06-28,pink morsel
1779.0,2020-06-28,pink morsel
1689.0,2020-06-28,pink morsel
1629.0,2020-06-28,pink morsel
1722.0,2020-06-29,pink morsel
1662.0,2020-06-29,pink morsel
1662.0,2020-06-29,pink morsel
1503.0,2020-06-29,pink morsel
1794.0,2020-06-30,pink morsel
1572.0,2020-06-30,pink morsel
1668.0,2020-06-30,pink morsel
1647.0,2020-06-30,pink morsel
1632.0,2020-07-01,pink morsel
1578.0,2020-07-01,pink morsel
1650.0,2020-07-01,pink morsel
1797.0,2020-07-01,pink morsel
1734.0,2020-07-02,pink morsel
1734.0,2020-07-02,pink morsel
1581.0,2020-07-02,pink morsel
1665.0,2020-07-02,pink morsel
1695.0,2020-07-03,pink morsel
1701.0,2020-07-03,pink morsel
1584.0,2020-07-03,pink morsel
1518.0,2020-07-03,pink morsel
1737.0,2020-07-04,pink morsel
1656.0,2020-07-04,pink morsel
1695.0,2020-07-04,pink morsel
1563.0,2020-07-04,pink morsel
1788.0,2020-07-05,pink morsel
1746.0,2020-07-05,pink morsel
1647.0,2020-07-05,pink morsel
1527.0,2020-07-05,pink morsel
1548.0,2020-07-06,pink morsel
1572.0,2020-07-06,pink morsel
1569.0,2020-07-06,pink morsel
1527.0,2020-07-06,pink morsel
1500.0,2020-07-07,pink morsel
1791.0,2020-07-07,pink morsel
1656.0,2020-07-07,pink morsel
1743.0,2020-07-07,pink morsel
1563.0,2020-07-08,pink morsel
1722.0,2020-07-08,pink morsel
1758.0,2020-07-08,pink morsel
1524.0,2020-07-08,pink morsel
1788.0,2020-07-09,pink morsel
1713.0,2020-07-09,pink morsel
1596.0,2020-07-09,pink morsel
1716.0,2020-07-09,pink morsel
1587.0,2020-07-10,pink morsel
1509.0,2020-07-10,pink morsel
1698.0,2020-07-10,pink morsel
1515.0,2020-07-10,pink morsel
1500.0,2020-07-11,pink morsel
1689.0,2020-07-11,pink morsel
1554.0,2020-07-11,pink morsel
1509.0,2020-07-11,pink morsel
1746.0,2020-07-12,pink morsel
1572.0,2020-07-12,pink morsel
1773.0,2020-07-12,pink morsel
1596.0,2020-07-12,pink morsel
1680.0,2020-07-13,pink morsel
1764.0,2020-07-13,pink morsel
1782.0,2020-07-13,pink morsel
1728.0,2020-07-13,pink morsel
1557.0,2020-07-14,pink morsel
1515.0,2020-07-14,pink morsel
1695.0,2020-07-14,pink morsel
1500.0,2020-07-14,pink morsel
1542.0,2020-07-15,pink morsel
1740.0,2020-07-15,pink morsel
1647.0,2020-07-15,pink morsel
1596.0,2020-07-15,pink morsel
1515.0,2020-07-16,pink morsel
1731.0,2020-07-16,pink morsel
1605.0,2020-07-16,pink morsel
1791.0,2020-07-16,pink morsel
1794.0,2020-07-17,pink morsel
1677.0,2020-07-17,pink morsel
1641.0,2020-07-17,pink morsel
1773.0,2020-07-17,pink morsel
1623.0,2020-07-18,pink morsel
1707.0,2020-07-18,pink morsel
1749.0,2020-07-18,pink morsel
1797.0,2020-07-18,pink morsel
1614.0,2020-07-19,pink morsel
1653.0,2020-07-19,pink morsel
1674.0,2020-07-19,pink morsel
1779.0,2020-07-19,pink morsel
1797.0,2020-07-20,pink morsel
1560.0,2020-07-20,pink morsel
1638.0,2020-07-20,pink morsel
1716.0,2020-07-20,pink morsel
1572.0,2020-07-21,pink morsel
1767.0,2020-07-21,pink morsel
1689.0,2020-07-21,pink morsel
1734.0,2020-07-21,pink morsel
1668.0,2020-07-22,pink morsel
1728.0,2020-07-22,pink morsel
1668.0,2020-07-22,pink morsel
1584.0,2020-07-22,pink morsel
1692.0,2020-07-23,pink morsel
1710.0,2020-07-23,pink morsel
1758.0,2020-07-23,pink morsel
1545.0,2020-07-23,pink morsel
1530.0,2020-07-24,pink morsel
1530.0,2020-07-24,pink morsel
1575.0,2020-07-24,pink morsel
1776.0,2020-07-24,pink morsel
1794.0,2020-07-25,pink morsel
1647.0,2020-07-25,pink morsel
1611.0,2020-07-25,pink morsel
1704.0,2020-07-25,pink morsel
1569.0,2020-07-26,pink morsel
1659.0,2020-07-26,pink morsel
1575.0,2020-07-26,pink morsel
1788.0,2020-07-26,pink morsel
1602.0,2020-07-27,pink morsel
1620.0,2020-07-27,pink morsel
1530.0,2020-07-27,pink morsel
1608.0,2020-07-27,pink morsel
1800.0,2020-07-28,pink morsel
1506.0,2020-07-28,pink morsel
1608.0,2020-07-28,pink morsel
1581.0,2020-07-28,pink morsel
1533.0,2020-07-29,pink morsel
1686.0,2020-07-29,pink morsel
1773.0,2020-07-29,pink morsel
1644.0,2020-07-29,pink morsel
1722.0,2020-07-30,pink morsel
1584.0,2020-07-30,pink morsel
1596.0,2020-07-30,pink morsel
1512.0,2020-07-30,pink morsel
1527.0,2020-07-31,pink morsel
1530.0,2020-07-31,pink morsel
1533.0,2020-07-31,pink morsel
1530.0,2020-07-31,pink morsel
1788.0,2020-08-01,pink morsel
1596.0,2020-08-01,pink morsel
1680.0,2020-08-01,pink morsel
1671.0,2020-08-01,pink morsel
1656.0,2020-08-02,pink morsel
1716.0,2020-08-02,pink morsel
1623.0,2020-08-02,pink morsel
1596.0,2020-08-02,pink morsel
1665.0,2020-08-03,pink morsel
1650.0,2020-08-03,pink morsel
1503.0,2020-08-03,pink morsel
1665.0,2020-08-03,pink morsel
1539.0,2020-08-04,pink morsel
1659.0,2020-08-04,pink morsel
1602.0,2020-08-04,pink morsel
1719.0,2020-08-04,pink morsel
1749.0,2020-08-05,pink morsel
1548.0,2020-08-05,pink morsel
1653.0,2020-08-05,pink morsel
1662.0,2020-08-05,pink morsel
1770.0,2020-08-06,pink morsel
1710.0,2020-08-06,pink morsel
1509.0,2020-08-06,pink morsel
1545.0,2020-08-06,pink morsel
1740.0,2020-08-07,pink morsel
1524.0,2020-08-07,pink morsel
1641.0,2020-08-07,pink morsel
1710.0,2020-08-07,pink morsel
1728.0,2020-08-08,pink morsel
1695.0,2020-08-08,pink morsel
1716.0,2020-08-08,pink morsel
1785.0,2020-08-08,pink morsel
1617.0,2020-08-09,pink morsel
1752.0,2020-08-09,pink morsel
1734.0,2020-08-09,pink morsel
1521.0,2020-08-09,pink morsel
1545.0,2020-08-10,pink morsel
1722.0,2020-08-10,pink morsel
1647.0,2020-08-10,pink morsel
1530.0,2020-08-10,pink morsel
1632.0,2020-08-11,pink morsel
1620.0,2020-08-11,pink morsel
1551.0,2020-08-11,pink morsel
1557.0,2020-08-11,pink morsel
1737.0,2020-08-12,pink morsel
1749.0,2020-08-12,pink morsel
1704.0,2020-08-12,pink morsel
1671.0,2020-08-12,pink morsel
1500.0,2020-08-13,pink morsel
1500.0,2020-08-13,pink morsel
1701.0,2020-08-13,pink morsel
1785.0,2020-08-13,pink morsel
1542.0,2020-08-14,pink morsel
1791.0,2020-08-14,pink morsel
1716.0,2020-08-14,pink morsel
1665.0,2020-08-14,pink morsel
1740.0,2020-08-15,pink morsel
1632.0,2020-08-15,pink morsel
1560.0,2020-08-15,pink morsel
1689.0,2020-08-15,pink morsel
1749.0,2020-08-16,pink morsel
1605.0,2020-08-16,pink morsel
1629.0,2020-08-16,pink morsel
1728.0,2020-08-16,pink morsel
1554.0,2020-08-17,pink morsel
1629.0,2020-08-17,pink morsel
1698.0,2020-08-17,pink morsel
1635.0,2020-08-17,pink morsel
1761.0,2020-08-18,pink morsel
1566.0,2020-08-18,pink morsel
1692.0,2020-08-18,pink morsel
1563.0,2020-08-18,pink morsel
1662.0,2020-08-19,pink morsel
1635.0,2020-08-19,pink morsel
1674.0,2020-08-19,pink morsel
1602.0,2020-08-19,pink morsel
1686.0,2020-08-20,pink morsel
1506.0,2020-08-20,pink morsel
1515.0,2020-08-20,pink morsel
1779.0,2020-08-20,pink morsel
1557.0,2020-08-21,pink morsel
1551.0,2020-08-21,pink morsel
1521.0,2020-08-21,pink morsel
1710.0,2020-08-21,pink morsel
1563.0,2020-08-22,pink morsel
1683.0,2020-08-22,pink morsel
1791.0,2020-08-22,pink morsel
1773.0,2020-08-22,pink morsel
1716.0,2020-08-23,pink morsel
1731.0,2020-08-23,pink morsel
1593.0,2020-08-23,pink morsel
1788.0,2020-08-23,pink morsel
1785.0,2020-08-24,pink morsel
1647.0,2020-08-24,pink morsel
1755.0,2020-08-24,pink morsel
1665.0,2020-08-24,pink morsel
1545.0,2020-08-25,pink morsel
1755.0,2020-08-25,pink morsel
1605.0,2020-08-25,pink morsel
1548.0,2020-08-25,pink morsel
1533.0,2020-08-26,pink morsel
1752.0,2020-08-26,pink morsel
1758.0,2020-08-26,pink morsel
1767.0,2020-08-26,pink morsel
1761.0,2020-08-27,pink morsel
1671.0,2020-08-27,pink morsel
1551.0,2020-08-27,pink morsel
1686.0,2020-08-27,pink morsel
1788.0,2020-08-28,pink morsel
1551.0,2020-08-28,pink morsel
1554.0,2020-08-28,pink morsel
1623.0,2020-08-28,pink morsel
1698.0,2020-08-29,pink morsel
1659.0,2020-08-29,pink morsel
1593.0,2020-08-29,pink morsel
1674.0,2020-08-29,pink morsel
1800.0,2020-08-30,pink morsel
1554.0,2020-08-30,pink morsel
1713.0,2020-08-30,pink morsel
1611.0,2020-08-30,pink morsel
1797.0,2020-08-31,pink morsel
1581.0,2020-08-31,pink morsel
1623.0,2020-08-31,pink morsel
1515.0,2020-08-31,pink morsel
1797.0,2020-09-01,pink morsel
1704.0,2020-09-01,pink morsel
1539.0,2020-09-01,pink morsel
1617.0,2020-09-01,pink morsel
1737.0,2020-09-02,pink morsel
1635.0,2020-09-02,pink morsel
1671.0,2020-09-02,pink morsel
1632.0,2020-09-02,pink morsel
1575.0,2020-09-03,pink morsel
1713.0,2020-09-03,pink morsel
1581.0,2020-09-03,pink morsel
1719.0,2020-09-03,pink morsel
1533.0,2020-09-04,pink morsel
1539.0,2020-09-04,pink morsel
1569.0,2020-09-04,pink morsel
1743.0,2020-09-04,pink morsel
1620.0,2020-09-05,pink morsel
1743.0,2020-09-05,pink morsel
1563.0,2020-09-05,pink morsel
1764.0,2020-09-05,pink morsel
1638.0,2020-09-06,pink morsel
1734.0,2020-09-06,pink morsel
1794.0,2020-09-06,pink morsel
1782.0,2020-09-06,pink morsel
1509.0,2020-09-07,pink morsel
1749.0,2020-09-07,pink morsel
1608.0,2020-09-07,pink morsel
1794.0,2020-09-07,pink morsel
1710.0,2020-09-08,pink morsel
1536.0,2020-09-08,pink morsel
1539.0,2020-09-08,pink morsel
1512.0,2020-09-08,pink morsel
1578.0,2020-09-09,pink morsel
1575.0,2020-09-09,pink morsel
1551.0,2020-09-09,pink morsel
1650.0,2020-09-09,pink morsel
1662.0,2020-09-10,pink morsel
1767.0,2020-09-10,pink morsel
1596.0,2020-09-10,pink morsel
1710.0,2020-09-10,pink morsel
1764.0,2020-09-11,pink morsel
1722.0,2020-09-11,pink morsel
1611.0,2020-09-11,pink morsel
1656.0,2020-09-11,pink morsel
1602.0,2020-09-12,pink morsel
1686.0,2020-09-12,pink morsel
1599.0,2020-09-12,pink morsel
1800.0,2020-09-12,pink morsel
1503.0,2020-09-13,pink morsel
1554.0,2020-09-13,pink morsel
1554.0,2020-09-13,pink morsel
1575.0,2020-09-13,pink morsel
1647.0,2020-09-14,pink morsel
1776.0,2020-09-14,pink morsel
1788.0,2020-09-14,pink morsel
1791.0,2020-09-14,pink morsel
1542.0,2020-09-15,pink morsel
1782.0,2020-09-15,pink morsel
1620.0,2020-09-15,pink morsel
1641.0,2020-09-15,pink morsel
1590.0,2020-09-16,pink morsel
1734.0,2020-09-16,pink morsel
1710.0,2020-09-16,pink morsel
1641.0,2020-09-16,pink morsel
1611.0,2020-09-17,pink morsel
1581.0,2020-09-17,pink morsel
1596.0,2020-09-17,pink morsel
1539.0,2020-09-17,pink morsel
1764.0,2020-09-18,pink morsel
1584.0,2020-09-18,pink morsel
1701.0,2020-09-18,pink morsel
1518.0,2020-09-18,pink morsel
1692.0,2020-09-19,pink morsel
1743.0,2020-09-19,pink morsel
1737.0,2020-09-19,pink morsel
1590.0,2020-09-19,pink morsel
1623.0,2020-09-20,pink morsel
1521.0,2020-09-20,pink morsel
1590.0,2020-09-20,pink morsel
1677.0,2020-09-20,pink morsel
1776.0,2020-09-21,pink morsel
1629.0,2020-09-21,pink morsel
1776.0,2020-09-21,pink morsel
1728.0,2020-09-21,pink morsel
1776.0,2020-09-22,pink morsel
1629.0,2020-09-22,pink morsel
1539.0,2020-09-22,pink morsel
1563.0,2020-09-22,pink morsel
1506.0,2020-09-23,pink morsel
1698.0,2020-09-23,pink morsel
1734.0,2020-09-23,pink morsel
1557.0,2020-09-23,pink morsel
1527.0,2020-09-24,pink morsel
1761.0,2020-09-24,pink morsel
1560.0,2020-09-24,pink morsel
1650.0,2020-09-24,pink morsel
1533.0,2020-09-25,pink morsel
1602.0,2020-09-25,pink morsel
1743.0,2020-09-25,pink morsel
1617.0,2020-09-25,pink morsel
1536.0,2020-09-26,pink morsel
1773.0,2020-09-26,pink morsel
1521.0,2020-09-26,pink morsel
1542.0,2020-09-26,pink morsel
1737.0,2020-09-27,pink morsel
1509.0,2020-09-27,pink morsel
1626.0,2020-09-27,pink morsel
1584.0,2020-09-27,pink morsel
1671.0,2020-09-28,pink morsel
1680.0,2020-09-28,pink morsel
1599.0,2020-09-28,pink morsel
1776.0,2020-09-28,pink morsel
1674.0,2020-09-29,pink morsel
1728.0,2020-09-29,pink morsel
1551.0,2020-09-29,pink morsel
1641.0,2020-09-29,pink morsel
1614.0,2020-09-30,pink morsel
1773.0,2020-09-30,pink morsel
1509.0,2020-09-30,pink morsel
1740.0,2020-09-30,pink morsel
1614.0,2020-10-01,pink morsel
1599.0,2020-10-01,pink morsel
1785.0,2020-10-01,pink morsel
1506.0,2020-10-01,pink morsel
1689.0,2020-10-02,pink morsel
1659.0,2020-10-02,pink morsel
1785.0,2020-10-02,pink morsel
1701.0,2020-10-02,pink morsel
1515.0,2020-10-03,pink morsel
1545.0,2020-10-03,pink morsel
1599.0,2020-10-03,pink morsel
1512.0,2020-10-03,pink morsel
1524.0,2020-10-04,pink morsel
